40+ Percentage,Bathroom,Car,HouseMedian($),Landsize,Price,Rooms,Suburb,Type
9.4,2,1,1317500,0,583000,2,NORTHCOTE,UNIT
9.4,1,1,1317500,213,860000,3,NORTHCOTE,HOUSE
9.4,2,2,1317500,55,650000,2,NORTHCOTE,TOWNHOUSE
9.4,1.283749587,1.522389702,1317500,0,1280000,3,NORTHCOTE,HOUSE
9.4,2,1,1317500,415,1700000,4,NORTHCOTE,HOUSE
9.4,1,3,1317500,607,1575000,2,NORTHCOTE,HOUSE
9.4,1,1,1317500,191,950000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,641000,2,NORTHCOTE,UNIT
9.4,1,3,1317500,472,1655000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,608,1950000,4,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,720000,2,NORTHCOTE,TOWNHOUSE
9.4,1,1,1317500,314,905000,4,NORTHCOTE,HOUSE
9.4,1,2,1317500,347,1020000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,460000,2,NORTHCOTE,UNIT
9.4,1,2,1317500,0,435000,1,NORTHCOTE,UNIT
9.4,1,1,1317500,136,790000,2,NORTHCOTE,HOUSE
9.4,1,2,1317500,497,990000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,0,605000,2,NORTHCOTE,UNIT
9.4,1.283749587,1.522389702,1317500,0,1153000,2,NORTHCOTE,HOUSE
9.4,2,2,1317500,440,2270000,4,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,1300000,4,NORTHCOTE,HOUSE
9.4,1,0,1317500,367,900000,2,NORTHCOTE,HOUSE
9.4,1,2,1317500,0,1340000,4,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,680000,2,NORTHCOTE,TOWNHOUSE
9.4,1,2,1317500,229,910000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,520000,2,NORTHCOTE,UNIT
9.4,3,1,1317500,55,830000,3,NORTHCOTE,TOWNHOUSE
9.4,1,2,1317500,0,2100000,4,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,1102000,3,NORTHCOTE,TOWNHOUSE
9.4,1,1,1317500,445,1190000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,184,865000,3,NORTHCOTE,TOWNHOUSE
9.4,1,2,1317500,610,1085000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,312000,1,NORTHCOTE,UNIT
9.4,1,0,1317500,0,320000,1,NORTHCOTE,UNIT
9.4,1,1,1317500,225,890000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,875000,3,NORTHCOTE,TOWNHOUSE
9.4,3,3,1317500,490,2700000,5,NORTHCOTE,HOUSE
9.4,1,0,1317500,229,1101000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,550000,2,NORTHCOTE,HOUSE
9.4,1,0,1317500,158,1050000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,178,1010000,3,NORTHCOTE,HOUSE
9.4,2,2,1317500,692,2155000,5,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,430000,2,NORTHCOTE,UNIT
9.4,1,1,1317500,522,1900000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,354,1020000,2,NORTHCOTE,HOUSE
9.4,3,2,1317500,425,1160000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,174,844000,2,NORTHCOTE,HOUSE
9.4,3,1,1317500,448,1860000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,401,1676000,3,NORTHCOTE,HOUSE
9.4,2,2,1317500,608,900000,3,NORTHCOTE,TOWNHOUSE
9.4,1,1,1317500,328,1300000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,150,810000,3,NORTHCOTE,UNIT
9.4,1,1,1317500,0,701000,2,NORTHCOTE,TOWNHOUSE
9.4,1.283749587,1.522389702,1317500,0,310000,1,NORTHCOTE,UNIT
9.4,1.283749587,1.522389702,1317500,0,1215000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,120,665000,2,NORTHCOTE,UNIT
9.4,1.283749587,1.522389702,1317500,0,1800000,2,NORTHCOTE,HOUSE
9.4,1,2,1317500,899,2315000,3,NORTHCOTE,HOUSE
9.4,1,3,1317500,453,1170000,2,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,875000,2,NORTHCOTE,HOUSE
9.4,1,1,1317500,407,1715000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,302,1396500,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,422000,1,NORTHCOTE,UNIT
9.4,2,1,1317500,165,1340000,3,NORTHCOTE,HOUSE
9.4,1,0,1317500,279,980000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,243,1035000,2,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,460000,2,NORTHCOTE,UNIT
9.4,2,2,1317500,403,1760000,3,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,700000,2,NORTHCOTE,TOWNHOUSE
9.4,1,2,1317500,274,975000,3,NORTHCOTE,HOUSE
9.4,1,2,1317500,306,1095000,2,NORTHCOTE,HOUSE
9.4,1,0,1317500,0,1121000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,370000,1,NORTHCOTE,UNIT
9.4,1,2,1317500,307,1225000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,178,1211000,2,NORTHCOTE,HOUSE
9.4,4,3,1317500,569,4300000,5,NORTHCOTE,HOUSE
9.4,1,1,1317500,335,1400000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,129,770000,2,NORTHCOTE,UNIT
9.4,1,2,1317500,318,1090000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,654,1830000,4,NORTHCOTE,HOUSE
9.4,1,1,1317500,440,1000000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,671,600000,2,NORTHCOTE,UNIT
9.4,1,1,1317500,0,692000,2,NORTHCOTE,UNIT
9.4,1.283749587,1.522389702,1317500,0,389000,1,NORTHCOTE,UNIT
9.4,1.283749587,1.522389702,1317500,0,1620500,3,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,722000,2,NORTHCOTE,HOUSE
9.4,1,2,1317500,301,1050000,2,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,1100000,4,NORTHCOTE,HOUSE
9.4,3,1,1317500,450,1700000,5,NORTHCOTE,HOUSE
9.4,2,1,1317500,338,2160000,3,NORTHCOTE,HOUSE
9.4,1.283749587,1.522389702,1317500,0,960000,2,NORTHCOTE,HOUSE
9.4,1,2,1317500,501,1610000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,400000,1,NORTHCOTE,UNIT
9.4,1,1,1317500,465,1420000,4,NORTHCOTE,HOUSE
9.4,2,1,1317500,489,1950000,4,NORTHCOTE,HOUSE
9.4,3,2,1317500,344,1820000,5,NORTHCOTE,HOUSE
9.4,2,1,1317500,537,1900000,4,NORTHCOTE,HOUSE
9.4,1,1,1317500,348,1080000,3,NORTHCOTE,HOUSE
9.4,1,1,1317500,0,570000,2,NORTHCOTE,UNIT
9.4,3,2,1317500,187,1300000,4,NORTHCOTE,HOUSE
9.4,2,3,1317500,824,2340000,4,NORTHCOTE,HOUSE
9.4,1,2,1317500,376,1634000,2,NORTHCOTE,HOUSE
9.4,1,1,1317500,150,910000,2,NORTHCOTE,HOUSE
9.4,1,3,1317500,327,1510000,3,NORTHCOTE,HOUSE
9.4,1,8,1317500,727,1500000,3,NORTHCOTE,HOUSE
9.4,2,4,1317500,750,2315000,4,NORTHCOTE,HOUSE
0,1.283749587,1.522389702,920000,0,670000,4,OAK PARK,TOWNHOUSE
0,1,2,920000,250,647000,3,OAK PARK,UNIT
0,1,2,920000,696,865000,4,OAK PARK,HOUSE
0,2,2,920000,590,1350000,4,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,670000,4,OAK PARK,HOUSE
0,1,0,920000,715,706000,3,OAK PARK,HOUSE
0,1,1,920000,161,522000,2,OAK PARK,UNIT
0,1,1,920000,553,690000,4,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,520000,2,OAK PARK,TOWNHOUSE
0,2,2,920000,272,770000,3,OAK PARK,TOWNHOUSE
0,2,4,920000,783,1100000,5,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,600000,3,OAK PARK,UNIT
0,1.283749587,1.522389702,920000,0,1160000,3,OAK PARK,HOUSE
0,1,4,920000,815,925000,3,OAK PARK,HOUSE
0,1,1,920000,118,475000,2,OAK PARK,TOWNHOUSE
0,1.283749587,1.522389702,920000,0,715750,4,OAK PARK,TOWNHOUSE
0,1.283749587,1.522389702,920000,0,862500,3,OAK PARK,HOUSE
0,2,2,920000,198,651000,3,OAK PARK,UNIT
0,2,2,920000,264,770000,3,OAK PARK,TOWNHOUSE
0,1,1,920000,705,900000,3,OAK PARK,HOUSE
0,2,2,920000,382,770000,3,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,599900,3,OAK PARK,TOWNHOUSE
0,1,1,920000,161,585500,2,OAK PARK,TOWNHOUSE
0,1,2,920000,704,840000,4,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,765000,3,OAK PARK,TOWNHOUSE
0,1,1,920000,780,1005000,4,OAK PARK,HOUSE
0,1,3,920000,763,810000,3,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,600000,3,OAK PARK,TOWNHOUSE
0,1.283749587,1.522389702,920000,0,675500,3,OAK PARK,TOWNHOUSE
0,1.283749587,1.522389702,920000,0,723000,3,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,626000,2,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,590000,3,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,1201000,3,OAK PARK,HOUSE
0,1,1,920000,196,550000,3,OAK PARK,UNIT
0,1.283749587,1.522389702,920000,0,940000,3,OAK PARK,HOUSE
0,1,2,920000,694,855333,4,OAK PARK,HOUSE
0,1.283749587,1.522389702,920000,0,572000,2,OAK PARK,TOWNHOUSE
0,2,2,920000,568,900000,5,OAK PARK,HOUSE
0,1,2,920000,0,480000,2,OAK PARK,HOUSE
1.1,1.283749587,1.522389702,985500,0,991000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1242000,2,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,665000,2,OAKLEIGH SOUTH,TOWNHOUSE
1.1,2,1,985500,189,680000,3,OAKLEIGH SOUTH,TOWNHOUSE
1.1,1,2,985500,646,981000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1100000,4,OAKLEIGH SOUTH,HOUSE
1.1,2,1,985500,535,876000,4,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,214,651000,4,OAKLEIGH SOUTH,HOUSE
1.1,1,2,985500,533,802000,3,OAKLEIGH SOUTH,HOUSE
1.1,1,1,985500,530,995000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,885000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1380000,9,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1346000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,980000,4,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,0,782000,3,OAKLEIGH SOUTH,HOUSE
1.1,1,2,985500,428,580000,2,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,665000,2,OAKLEIGH SOUTH,UNIT
1.1,1,2,985500,530,937500,3,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,575,1000000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,800000,2,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,615000,3,OAKLEIGH SOUTH,UNIT
1.1,2,1,985500,567,801347,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,765000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,710000,3,OAKLEIGH SOUTH,UNIT
1.1,1,2,985500,535,921000,3,OAKLEIGH SOUTH,HOUSE
1.1,2,6,985500,1200,1900000,6,OAKLEIGH SOUTH,HOUSE
1.1,1,1,985500,308,752500,2,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,558,800000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1225000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1200500,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1141000,3,OAKLEIGH SOUTH,HOUSE
1.1,1,2,985500,252,800000,3,OAKLEIGH SOUTH,TOWNHOUSE
1.1,1.283749587,1.522389702,985500,0,1125000,3,OAKLEIGH SOUTH,HOUSE
1.1,1,2,985500,648,1067000,3,OAKLEIGH SOUTH,HOUSE
1.1,2,4,985500,993,1310000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,676000,4,OAKLEIGH SOUTH,HOUSE
1.1,1,1,985500,204,625000,2,OAKLEIGH SOUTH,UNIT
1.1,2,2,985500,727,980500,3,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,609,1068000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,840000,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,935000,3,OAKLEIGH SOUTH,TOWNHOUSE
1.1,1.283749587,1.522389702,985500,0,800000,3,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,539,937500,4,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,900000,3,OAKLEIGH SOUTH,HOUSE
1.1,1.283749587,1.522389702,985500,0,1410000,4,OAKLEIGH SOUTH,HOUSE
1.1,2,2,985500,530,1126000,4,OAKLEIGH SOUTH,HOUSE
1.1,1,1,985500,806,778000,2,OAKLEIGH SOUTH,HOUSE
10.1,2,2,1244117,357,1230000,4,PARKVILLE,HOUSE
10.1,2,1,1244117,0,1360000,3,PARKVILLE,UNIT
10.1,1.283749587,1.522389702,1244117,0,1300000,5,PARKVILLE,HOUSE
10.1,1,1,1244117,187,1805000,2,PARKVILLE,HOUSE
10.1,1,1,1244117,0,352500,1,PARKVILLE,UNIT
10.1,1.283749587,1.522389702,1244117,0,3210000,8,PARKVILLE,UNIT
10.1,1.283749587,1.522389702,1244117,0,500000,2,PARKVILLE,UNIT
10.1,1,1,1244117,2469,395000,1,PARKVILLE,UNIT
10.1,1,1,1244117,0,307000,1,PARKVILLE,HOUSE
10.1,2,1,1244117,190,2200000,2,PARKVILLE,HOUSE
10.1,1,1,1244117,0,485000,1,PARKVILLE,UNIT
10.1,1.283749587,1.522389702,1244117,0,2800000,10,PARKVILLE,HOUSE
10.1,2,1,1244117,165,1717500,4,PARKVILLE,HOUSE
10.1,1,0,1244117,70,1265000,2,PARKVILLE,HOUSE
10.1,1,1,1244117,0,401000,1,PARKVILLE,UNIT
10.1,2,2,1244117,182,2375000,4,PARKVILLE,HOUSE
10.1,1.283749587,1.522389702,1244117,0,1340000,4,PARKVILLE,HOUSE
10.1,1,1,1244117,172,1851000,2,PARKVILLE,HOUSE
10.1,2,1,1244117,2427,734600,2,PARKVILLE,UNIT
10.1,1,0,1244117,194,1928000,4,PARKVILLE,HOUSE
10.1,1,1,1244117,2488,526000,1,PARKVILLE,UNIT
10.1,2,1,1244117,154,2236000,3,PARKVILLE,HOUSE
10.1,1,1,1244117,2431,500000,1,PARKVILLE,UNIT
10.1,2,2,1244117,2401,1403000,3,PARKVILLE,UNIT
10.1,2,2,1244117,173,965000,3,PARKVILLE,HOUSE
10.1,2,1,1244117,0,1040000,3,PARKVILLE,UNIT
10.1,1,1,1244117,0,526000,1,PARKVILLE,UNIT
10.1,1,1,1244117,2193,750000,2,PARKVILLE,UNIT
2.3,1,2,850500,50,1120000,3,PASCOE VALE,HOUSE
2.3,1,4,850500,560,770000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,455000,2,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,733,975000,4,PASCOE VALE,HOUSE
2.3,1,1,850500,446,780000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,1276000,4,PASCOE VALE,HOUSE
2.3,1,1,850500,204,600000,3,PASCOE VALE,UNIT
2.3,2,2,850500,686,955000,4,PASCOE VALE,HOUSE
2.3,1,1,850500,505,767000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,336,555000,2,PASCOE VALE,HOUSE
2.3,1,1,850500,180,585000,3,PASCOE VALE,UNIT
2.3,1.283749587,1.522389702,850500,0,480000,2,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,113,480000,2,PASCOE VALE,TOWNHOUSE
2.3,2,1,850500,215,605000,4,PASCOE VALE,TOWNHOUSE
2.3,1,2,850500,205,495000,2,PASCOE VALE,UNIT
2.3,1,1,850500,821,738000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,111,386000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,517500,2,PASCOE VALE,HOUSE
2.3,1,1,850500,159,452000,2,PASCOE VALE,UNIT
2.3,1,1,850500,192,522500,3,PASCOE VALE,HOUSE
2.3,1,1,850500,253,601500,2,PASCOE VALE,HOUSE
2.3,1,1,850500,735,1305000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,520,741000,2,PASCOE VALE,HOUSE
2.3,1,1,850500,207,495000,2,PASCOE VALE,UNIT
2.3,2,5,850500,759,1345000,5,PASCOE VALE,HOUSE
2.3,1,1,850500,0,521500,2,PASCOE VALE,UNIT
2.3,1,3,850500,683,730000,4,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,495000,2,PASCOE VALE,UNIT
2.3,2,2,850500,770,990000,4,PASCOE VALE,HOUSE
2.3,2,2,850500,705,950000,5,PASCOE VALE,HOUSE
2.3,1,1,850500,570,900000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,476450,2,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,470,810000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,650,920000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,590000,2,PASCOE VALE,TOWNHOUSE
2.3,2,1,850500,455,810000,4,PASCOE VALE,HOUSE
2.3,2,2,850500,167,667500,3,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,147,500000,2,PASCOE VALE,TOWNHOUSE
2.3,2,2,850500,608,900000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,590,680000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,977000,5,PASCOE VALE,HOUSE
2.3,2,2,850500,191,590000,3,PASCOE VALE,TOWNHOUSE
2.3,1,3,850500,464,770000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,628,815000,3,PASCOE VALE,HOUSE
2.3,1,3,850500,686,975000,3,PASCOE VALE,HOUSE
2.3,2,1,850500,535,970000,4,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,985000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,515000,2,PASCOE VALE,TOWNHOUSE
2.3,1.283749587,1.522389702,850500,0,640000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,589,940000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,770000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,110,510000,2,PASCOE VALE,TOWNHOUSE
2.3,2,2,850500,540,750000,3,PASCOE VALE,HOUSE
2.3,2,2,850500,250,822000,4,PASCOE VALE,HOUSE
2.3,1,2,850500,650,983000,3,PASCOE VALE,HOUSE
2.3,1,3,850500,490,600000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,900000,4,PASCOE VALE,HOUSE
2.3,2,2,850500,353,640000,4,PASCOE VALE,TOWNHOUSE
2.3,1.283749587,1.522389702,850500,0,470000,2,PASCOE VALE,UNIT
2.3,1.283749587,1.522389702,850500,0,540000,3,PASCOE VALE,TOWNHOUSE
2.3,2,2,850500,646,1350000,4,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,540000,2,PASCOE VALE,UNIT
2.3,1.283749587,1.522389702,850500,0,818000,2,PASCOE VALE,HOUSE
2.3,1,1,850500,558,474000,2,PASCOE VALE,HOUSE
2.3,1,1,850500,783,810000,2,PASCOE VALE,HOUSE
2.3,1,2,850500,485,723000,4,PASCOE VALE,HOUSE
2.3,1,2,850500,135,550500,2,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,169,610000,2,PASCOE VALE,TOWNHOUSE
2.3,1,2,850500,858,1000000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,602,630000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,805000,3,PASCOE VALE,HOUSE
2.3,1,4,850500,557,600000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,190,616000,3,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,800000,4,PASCOE VALE,TOWNHOUSE
2.3,1.283749587,1.522389702,850500,0,750000,2,PASCOE VALE,HOUSE
2.3,1,2,850500,641,960000,3,PASCOE VALE,HOUSE
2.3,2,2,850500,511,985000,4,PASCOE VALE,HOUSE
2.3,1,1,850500,420,820000,4,PASCOE VALE,HOUSE
2.3,1,1,850500,596,670000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,659,855000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,567000,2,PASCOE VALE,UNIT
2.3,1.283749587,1.522389702,850500,0,440000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,560000,3,PASCOE VALE,TOWNHOUSE
2.3,1,2,850500,449,700000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,542,721000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,428,720000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,730000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,111,525500,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,555000,2,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,522,612500,3,PASCOE VALE,HOUSE
2.3,1,1,850500,49,248500,1,PASCOE VALE,UNIT
2.3,2,2,850500,501,960000,3,PASCOE VALE,HOUSE
2.3,1,2,850500,847,1085000,2,PASCOE VALE,HOUSE
2.3,1.283749587,1.522389702,850500,0,652500,3,PASCOE VALE,TOWNHOUSE
2.3,1,1,850500,119,360000,2,PASCOE VALE,UNIT
2.3,1,2,850500,191,500000,3,PASCOE VALE,HOUSE
2.3,1,1,850500,534,599000,3,PASCOE VALE,HOUSE
0,1.283749587,1.522389702,1450000,0,650000,2,PORT MELBOURNE,UNIT
0,1.283749587,1.522389702,1450000,0,1681000,3,PORT MELBOURNE,HOUSE
0,1,0,1450000,0,1240000,2,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,2365000,3,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,1380000,3,PORT MELBOURNE,UNIT
0,4,2,1450000,353,1800000,6,PORT MELBOURNE,HOUSE
0,2,1,1450000,0,1150000,3,PORT MELBOURNE,HOUSE
0,1,0,1450000,171,985000,3,PORT MELBOURNE,HOUSE
0,2,2,1450000,21700,1340000,2,PORT MELBOURNE,UNIT
0,2,0,1450000,250,2200000,3,PORT MELBOURNE,HOUSE
0,2,3,1450000,611,2105000,4,PORT MELBOURNE,HOUSE
0,2,1,1450000,0,575000,2,PORT MELBOURNE,UNIT
0,3,1,1450000,323,1915000,4,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,850000,2,PORT MELBOURNE,UNIT
0,2,2,1450000,135,1630000,3,PORT MELBOURNE,HOUSE
0,2,0,1450000,96,1000000,2,PORT MELBOURNE,HOUSE
0,1,0,1450000,153,1470000,3,PORT MELBOURNE,HOUSE
0,2,2,1450000,0,725000,2,PORT MELBOURNE,UNIT
0,2,2,1450000,173,1342000,3,PORT MELBOURNE,HOUSE
0,1,1,1450000,0,500000,1,PORT MELBOURNE,UNIT
0,2,1,1450000,0,590000,2,PORT MELBOURNE,UNIT
0,1,2,1450000,146,1502000,4,PORT MELBOURNE,HOUSE
0,2,1,1450000,215,1421000,3,PORT MELBOURNE,HOUSE
0,2,2,1450000,2166,845000,2,PORT MELBOURNE,UNIT
0,1,1,1450000,0,720000,2,PORT MELBOURNE,UNIT
0,2,1,1450000,115,1275000,2,PORT MELBOURNE,HOUSE
0,1,1,1450000,90,1000000,2,PORT MELBOURNE,HOUSE
0,2,1,1450000,212,1820000,4,PORT MELBOURNE,HOUSE
0,1,1,1450000,0,420000,1,PORT MELBOURNE,UNIT
0,2,1,1450000,995,600000,2,PORT MELBOURNE,UNIT
0,1,1,1450000,0,577000,1,PORT MELBOURNE,UNIT
0,2,1,1450000,0,655000,2,PORT MELBOURNE,UNIT
0,1,1,1450000,131,1016500,2,PORT MELBOURNE,HOUSE
0,1,1,1450000,195,1350000,2,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,1082000,3,PORT MELBOURNE,UNIT
0,1,0,1450000,106,1060000,2,PORT MELBOURNE,HOUSE
0,2,2,1450000,0,1610000,2,PORT MELBOURNE,UNIT
0,1.283749587,1.522389702,1450000,0,910000,2,PORT MELBOURNE,UNIT
0,1.283749587,1.522389702,1450000,0,1485000,3,PORT MELBOURNE,HOUSE
0,1,0,1450000,152,1101000,2,PORT MELBOURNE,HOUSE
0,1,1,1450000,0,730000,2,PORT MELBOURNE,UNIT
0,1.283749587,1.522389702,1450000,0,1190000,3,PORT MELBOURNE,UNIT
0,1,0,1450000,105,1080000,2,PORT MELBOURNE,HOUSE
0,1,0,1450000,120,1115000,2,PORT MELBOURNE,HOUSE
0,1,1,1450000,0,516000,2,PORT MELBOURNE,UNIT
0,2,1,1450000,225,1753000,3,PORT MELBOURNE,HOUSE
0,1,0,1450000,111,825000,2,PORT MELBOURNE,HOUSE
0,2,2,1450000,2166,820000,2,PORT MELBOURNE,UNIT
0,1,0,1450000,124,900000,2,PORT MELBOURNE,HOUSE
0,1,2,1450000,350,2350000,5,PORT MELBOURNE,HOUSE
0,1,2,1450000,188,1565000,3,PORT MELBOURNE,TOWNHOUSE
0,1,0,1450000,108,1402000,3,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,852000,2,PORT MELBOURNE,UNIT
0,1.283749587,1.522389702,1450000,0,551000,2,PORT MELBOURNE,UNIT
0,2,1,1450000,210,1570000,3,PORT MELBOURNE,HOUSE
0,2,0,1450000,211,1515000,3,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,1260000,3,PORT MELBOURNE,HOUSE
0,1,0,1450000,112,1155000,2,PORT MELBOURNE,HOUSE
0,1,0,1450000,82,1150000,2,PORT MELBOURNE,HOUSE
0,1.283749587,1.522389702,1450000,0,950000,3,PORT MELBOURNE,UNIT
0,1,1,1450000,95,875000,2,PORT MELBOURNE,HOUSE
0,2,1,1450000,0,1405000,2,PORT MELBOURNE,UNIT
0,1,1,1450000,0,456000,1,PORT MELBOURNE,UNIT
0,2,2,1450000,0,2260000,3,PORT MELBOURNE,UNIT
0,1,0,1450000,112,1130000,2,PORT MELBOURNE,HOUSE
